Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
4515,0.764577656675773,0.720708446866513,0.791553133515007,179.272222222214,168.986111111105,185.597222222213
4516,0.764509536784765,0.720708446866513,0.791553133515007,179.256249999992,168.986111111105,185.597222222213
4517,0.764509536784765,0.720708446866513,0.791553133515007,179.256249999992,168.986111111105,185.597222222213
4518,0.76430517711174,0.720708446866513,0.791553133515007,179.208333333325,168.986111111105,185.597222222213
4519,0.76430517711174,0.720708446866513,0.791553133515007,179.208333333325,168.986111111105,185.597222222213
4520,0.76430517711174,0.720708446866513,0.791553133515007,179.208333333325,168.986111111105,185.597222222213
4521,0.76430517711174,0.720708446866513,0.791553133515007,179.208333333325,168.986111111105,185.597222222213
4522,0.76430517711174,0.720708446866513,0.791553133515007,179.208333333325,168.986111111105,185.597222222213
4523,0.764237057220732,0.720708446866513,0.791553133515007,179.192361111103,168.986111111105,185.597222222213
4524,0.764237057220732,0.720708446866513,0.791553133515007,179.192361111103,168.986111111105,185.597222222213
4525,0.764168937329724,0.720708446866513,0.791553133515007,179.176388888881,168.986111111105,185.597222222213
4526,0.764168937329724,0.720708446866513,0.791553133515007,179.176388888881,168.986111111105,185.597222222213
4527,0.764100817438716,0.720708446866513,0.791553133515007,179.160416666659,168.986111111105,185.597222222213
4528,0.764100817438716,0.720708446866513,0.791553133515007,179.160416666659,168.986111111105,185.597222222213
4529,0.763964577656699,0.720708446866513,0.791553133515007,179.128472222214,168.986111111105,185.597222222213
4530,0.763964577656699,0.720708446866513,0.791553133515007,179.128472222214,168.986111111105,185.597222222213
4531,0.763828337874683,0.720708446866513,0.791553133515007,179.09652777777,168.986111111105,185.597222222213
4532,0.763760217983675,0.720708446866513,0.791553133515007,179.080555555547,168.986111111105,185.597222222213
4533,0.763692098092667,0.720708446866513,0.791553133515007,179.064583333325,168.986111111105,185.597222222213
4534,0.763692098092667,0.720708446866513,0.791553133515007,179.064583333325,168.986111111105,185.597222222213
4535,0.763692098092667,0.720708446866513,0.791553133515007,179.064583333325,168.986111111105,185.597222222213
4536,0.763692098092667,0.720708446866513,0.791553133515007,179.064583333325,168.986111111105,185.597222222213
4537,0.763692098092667,0.720708446866513,0.791553133515007,179.064583333325,168.986111111105,185.597222222213
4538,0.76355585831065,0.720708446866513,0.791553133515007,179.032638888881,168.986111111105,185.597222222213
4539,0.763419618528634,0.71934604904635,0.791553133515007,179.000694444436,168.66666666666,185.597222222213
4540,0.763419618528634,0.71934604904635,0.791553133515007,179.000694444436,168.66666666666,185.597222222213
4541,0.763351498637626,0.71934604904635,0.791553133515007,178.984722222214,168.66666666666,185.597222222213
4542,0.763215258855609,0.71934604904635,0.791553133515007,178.95277777777,168.66666666666,185.597222222213
4543,0.763215258855609,0.71934604904635,0.791553133515007,178.95277777777,168.66666666666,185.597222222213
